time,t2m_cel,trigger
2011-04-20,25.85,0
2011-04-21,26.935,0
2011-04-22,28.075000000000003,0
2011-04-23,29.125,0
2011-04-24,30.475,0
2011-04-25,32.475,0
2011-04-26,32.225,0
2011-04-27,31.55,0
2011-04-28,32.95,0
2011-04-29,33.1,0
2011-04-30,31.675,0
2011-05-01,32.275,0
2011-05-02,33.35,0
2011-05-03,32.425000000000004,0
2011-05-04,34.025,0
2011-05-05,33.125,0
2011-05-06,29.345,0
2011-05-07,30.175,0
2011-05-08,32.2,0
2011-05-09,33.325,0
2011-05-10,33.3775,0
2011-05-11,34.5325,0
2011-05-12,35.05,0
2011-05-13,33.95,0
2011-05-14,34.550000000000004,0
2011-05-15,35.6,0
2011-05-16,37.275,0
2011-05-17,37.425,0
2011-05-18,37.475,0
2011-05-19,38.3,0
2011-05-20,36.925,0
2011-05-21,35.8,0
2011-05-22,31.775,0
2011-05-23,34.849999999999994,0
2011-05-24,36.825,0
2011-05-25,37.925,0
2011-05-26,35.2,0
2011-05-27,33.525,0
2011-05-28,36.3,0
2011-05-29,36.375,0
2011-05-30,36.45,0
2011-05-31,36.525,0
2011-06-01,29.9,0
2011-06-02,30.35,0
2011-06-03,33.349999999999994,0
2011-06-04,36.275000000000006,0
2011-06-05,37.325,0
2011-06-06,37.475,0
2011-06-07,37.46428571428572,0
2011-06-08,37.45357142857143,0
2011-06-09,37.44285714285714,0
2011-06-10,37.43214285714286,0
2011-06-11,37.42142857142857,0
2011-06-12,37.410714285714285,0
2011-06-13,37.4,0
2011-06-14,39.225,0
2011-06-15,38.25,0
2011-06-16,37.55,0
2011-06-17,37.45,0
2011-06-18,36.55,0
2011-06-19,37.525,0
2011-06-20,37.075,0
2011-06-21,38.6,0
2011-06-22,40.125,0
2011-06-23,39.45,0
2011-06-24,38.66,0
2011-06-25,37.870000000000005,0
2011-06-26,37.08,0
2011-06-27,36.29,0
2011-06-28,35.5,0
2011-06-29,35.474999999999994,0
2011-06-30,35.3,0
2011-07-01,35.349999999999994,0
2011-07-02,35.45,0
2011-07-03,34.9175,0
2011-07-04,36.0225,0
2011-07-05,37.5,0
2011-07-06,36.875,0
2011-07-07,36.375,0
2011-07-08,33.975,0
2011-07-09,34.875,0
2011-07-10,36.14,0
2011-07-11,36.535,0
2011-07-12,37.8,0
2011-07-13,38.275,0
2011-07-14,37.775,0
2011-07-15,35.825,0
2011-07-16,33.225,0
2011-07-17,35.225,0
2011-07-18,36.400000000000006,0
2011-07-19,37.3,0
2011-07-20,38.25,0
2011-07-21,37.0625,0
2011-07-22,36.9675,0
2011-07-23,34.35875,0
2011-07-24,31.75,0
2011-07-25,29.425,0
2011-07-26,31.7,0
2011-07-27,34.1,0
2011-07-28,33.075,0
2011-07-29,34.175,0
2011-07-30,35.6,0
2011-07-31,36.475,0
2012-04-01,26.775,0
2012-04-02,27.0,0
2012-04-03,27.200000000000003,0
2012-04-04,28.175,0
2012-04-05,27.4,0
2012-04-06,26.575000000000003,0
2012-04-07,26.75,0
2012-04-08,26.875,0
2012-04-09,26.975,0
2012-04-10,26.475,0
2012-04-11,23.1,0
2012-04-12,24.025,0
2012-04-13,22.3,0
2012-04-14,22.625000000000004,0
2012-04-15,24.725,0
2012-04-16,23.7,0
2012-04-17,25.1,0
2012-04-18,27.55,0
2012-04-19,28.525,0
2012-04-20,26.45,0
2012-04-21,26.15,0
2012-04-22,25.725,0
2012-04-23,25.925,0
2012-04-24,27.405,0
